tender/id;tender/title;tender/description;tender/status;tender/procuringEntity/id;tender/value/currency;tender/value/amount;tender/procuringEntity/name;tender/procurementMethod;tender/procurementMethodDetails;tender/mainProcurementCategory;tender/additionalProcurementCategories;tender/tenderPeriod/startDate;tender/tenderPeriod/endDate;tender/tenderPeriod/durationInDays;tender/enquiryPeriod/startDate;tender/enquiryPeriod/endDate;tender/enquiryPeriod/durationInDays;tender/techniques/hasFrameworkAgreement;tender/competitive;language;tender/items/0/id;tender/items/0/description;tender/items/0/quantity;tender/items/0/unit/name;tender/items/0/unit/value/amount;tender/items/0/unit/value/currency;Total
2900-0009-LPU23;Adquisición, ensamble e instalación de módulos equipados para el Centro de Monitoreo Urbano Sur; Equipos varios-;complete;CABA-UE-2900 ;ARS;21275030,61;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-01-26T12:45:00-03:00;2023-02-03T12:59:00-03:00;8;2023-01-26T12:45:00-03:00;2023-02-02T13:00:00-03:00;7;FALSO;FALSO;es;26.02.002.0012.4-0;ESTRUCTURA REMOVIBLE - DOMO . Modelo: De 4,60 m de altura máxima por 7,40 m de diámetro aproximadamente, de aluminio, modular, desarmable con cobertura de lona traslucida. completa con accesorios. ;1;UNIDAD;21275030,61;ARS;21275030,61
2900-0009-LPU23;Adquisición, ensamble e instalación de módulos equipados para el Centro de Monitoreo Urbano Sur; Equipos varios-;complete;CABA-UE-2900 ;ARS;9529564,35;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-01-26T12:45:00-03:00;2023-02-03T12:59:00-03:00;8;2023-01-26T12:45:00-03:00;2023-02-02T13:00:00-03:00;7;FALSO;FALSO;es;26.02.002.0012.4-0;ESTRUCTURA REMOVIBLE - DOMO . Modelo: De 4,60 m de altura máxima por 7,40 m de diámetro aproximadamente, de aluminio, modular, desarmable con cobertura de lona traslucida. completa con accesorios. ;1;UNIDAD;9529564,35;ARS;9529564,35
2900-0009-LPU23;Adquisición, ensamble e instalación de módulos equipados para el Centro de Monitoreo Urbano Sur; Equipos varios-;complete;CABA-UE-2900 ;ARS;9061867,48;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-01-26T12:45:00-03:00;2023-02-03T12:59:00-03:00;8;2023-01-26T12:45:00-03:00;2023-02-02T13:00:00-03:00;7;FALSO;FALSO;es;26.02.002.0012.4-0;ESTRUCTURA REMOVIBLE - DOMO . Modelo: De 4,60 m de altura máxima por 7,40 m de diámetro aproximadamente, de aluminio, modular, desarmable con cobertura de lona traslucida. completa con accesorios. ;1;UNIDAD;9061867,48;ARS;9061867,48
2900-0009-LPU23;Adquisición, ensamble e instalación de módulos equipados para el Centro de Monitoreo Urbano Sur; Equipos varios-;complete;CABA-UE-2900 ;ARS;16473019,57;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-01-26T12:45:00-03:00;2023-02-03T12:59:00-03:00;8;2023-01-26T12:45:00-03:00;2023-02-02T13:00:00-03:00;7;FALSO;FALSO;es;26.02.002.0012.4-0;ESTRUCTURA REMOVIBLE - DOMO . Modelo: De 4,60 m de altura máxima por 7,40 m de diámetro aproximadamente, de aluminio, modular, desarmable con cobertura de lona traslucida. completa con accesorios. ;1;UNIDAD;16473019,57;ARS;16473019,57
2900-0009-LPU23;Adquisición, ensamble e instalación de módulos equipados para el Centro de Monitoreo Urbano Sur; Equipos varios-;complete;CABA-UE-2900 ;ARS;9486252,31;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-01-26T12:45:00-03:00;2023-02-03T12:59:00-03:00;8;2023-01-26T12:45:00-03:00;2023-02-02T13:00:00-03:00;7;FALSO;FALSO;es;26.02.002.0012.4-0;ESTRUCTURA REMOVIBLE - DOMO . Modelo: De 4,60 m de altura máxima por 7,40 m de diámetro aproximadamente, de aluminio, modular, desarmable con cobertura de lona traslucida. completa con accesorios. ;1;UNIDAD;9486252,31;ARS;9486252,31
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-0;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;170;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-1;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;170;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Útiles y materiales eléctricos-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.014.0001.10-0;CABLE ARMADO - FIBRA OPTICA Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: De OM2, conectores LO/LO FC, de 2 m de longitud Variedad: Fibra óptica ;1;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Útiles y materiales eléctricos-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.014.0001.10-1;CABLE ARMADO - FIBRA OPTICA Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: De OM2, conectores LO/LO FC, de 2 m de longitud Variedad: Fibra óptica ;1;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Mantenimiento y reparación de maquinaria y equipo-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.010.0007.1-0;SERVICIO DE INSTALACION DE EQUIPAMIENTO INFORMATICO . Modelo: Según especificaciones técnicas ;366;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Mantenimiento y reparación de maquinaria y equipo-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.010.0007.1-1;SERVICIO DE INSTALACION DE EQUIPAMIENTO INFORMATICO . Modelo: Según especificaciones técnicas ;366;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Mantenimiento y reparación de maquinaria y equipo-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.010.0017.1-0;SERVICIO DE SOPORTE TECNICO Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Para Sistema de Almacenamiento Centralizado de Datos. ;8784;Unidad;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Mantenimiento y reparación de maquinaria y equipo-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.010.0017.1-1;SERVICIO DE SOPORTE TECNICO Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Para Sistema de Almacenamiento Centralizado de Datos. ;8784;Unidad;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-0;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;30;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-1;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;30;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-0;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;4;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-1;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;4;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-0;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;12;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-1;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;12;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-0;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;10;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-1;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;10;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-0;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;124;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-1;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;124;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-0;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;2;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-1;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;2;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-0;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;14;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Equipo para computación-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.008.0082.1-1;EQUIPAMIENTO PARA RED    Modelo: Especificaciones según Decreto 1036-2008 - B.O. 3001 (27-08-2008) y Resolución 44-ASINF-2008 - B.O. 3014 (15-09-2008)y Separata del Boletín Oficial de la Ciudad de Buenos Aires Nº 3016 Página N° 30 ;14;UNIDAD;0;ARS;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Útiles y materiales eléctricos-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.014.0001.10-0;CABLE ARMADO - FIBRA OPTICA Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: De OM2, conectores LO/LO FC, de 2 m de longitud Variedad: Fibra óptica ;1;UNIDAD;0;USD;0
2900-0126-LPU23;Adquisición de equipamiento de red perteneciente al Ministerio de Justicia y Seguridad; Útiles y materiales eléctricos-;active;CABA-UE-2900 ;ARS;0;PLAN DE SEGURIDAD  PUBLICA;open;LICITACION PUBLICA;goods;Informática ;2023-02-23T10:30:00-03:00;2023-03-13T12:59:00-03:00;18;2023-02-23T10:30:00-03:00;2023-03-08T13:00:00-03:00;13;FALSO;FALSO;es;13.01.014.0001.10-1;CABLE ARMADO - FIBRA OPTICA Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: De OM2, conectores LO/LO FC, de 2 m de longitud Variedad: Fibra óptica ;1;UNIDAD;0;ARS;0
353-0228-CME23;SERVICIO DE TRASLADO DE PERSONAS PARTICIPANTES DE COMPETENCIAS DEPORTIVAS  INTERJURISDICCIONALES”; Transporte y almacenamiento-;complete;CABA-UE-353 ;ARS;1500000;SECRETARIA DE DEPORTES;direct;CONTRATACION MENOR;goods;Vehículos;2023-02-17T12:00:00-03:00;2023-02-22T12:00:00-03:00;5;2023-02-22T12:00:00-03:00;2023-02-22T18:00:00-03:00;0;FALSO;FALSO;es;35.06.002.0001.8-0;SERVICIO DE TRANSPORTE SERVICIO DE TRANSPORTE . Modelo: Para personas adultas ;1;UNIDAD;1500000;ARS;1500000
353-0228-CME23;SERVICIO DE TRASLADO DE PERSONAS PARTICIPANTES DE COMPETENCIAS DEPORTIVAS  INTERJURISDICCIONALES”; Transporte y almacenamiento-;complete;CABA-UE-353 ;ARS;1000000;SECRETARIA DE DEPORTES;direct;CONTRATACION MENOR;goods;Vehículos;2023-02-17T12:00:00-03:00;2023-02-22T12:00:00-03:00;5;2023-02-22T12:00:00-03:00;2023-02-22T18:00:00-03:00;0;FALSO;FALSO;es;35.06.002.0001.8-0;SERVICIO DE TRANSPORTE SERVICIO DE TRANSPORTE . Modelo: Para personas adultas ;1;UNIDAD;1000000;ARS;1000000
4002-0008-LPU23;Adquisición y provisión de medicación Epoprostenol para paciente en lista de espera.-; Subsidios, transferencias y apoyos-;cancelled;CABA-UE-4002 ;ARS;0;ENTE AUTARQUICO INSTITUTO DE TRANSPLANTE;open;LICITACION PUBLICA;works;Salud;2023-01-19T11:00:00-03:00;2023-01-30T10:00:00-03:00;11;2023-01-19T10:00:00-03:00;2023-01-30T10:00:00-03:00;11;FALSO;FALSO;es;33.18.004.0004.1-0;AYUDA MEDICA A PERSONAS - TRASPLANTE DE ORGANO . Modelo: . ;180;UNIDAD;0;ARS;0
4002-0122-CME23;Adquisición Equipos para Cirugía; Prendas de vestir-;active;CABA-UE-4002 ;ARS;128947,5;ENTE AUTARQUICO INSTITUTO DE TRANSPLANTE;direct;CONTRATACION MENOR;works;Salud;2023-02-03T12:00:00-03:00;2023-02-27T12:00:00-03:00;24;2023-02-03T12:00:00-03:00;2023-02-27T12:00:00-03:00;24;FALSO;FALSO;es;33.15.004.0007.14-0;EQUIPO DE PROCEDIMIENTO UNIVERSAL DE UN SOLO USO ESPECIFICACIONES DE LA TELA: Confeccionados con SMS GRADO MEDICO TRATADO, material de polipropileno de tres capas con las siguientes características: Resistente a la penetración de fluídos. Resistente a una presión de 650 mm en la prueba de resistencia hidrostática. Resistente a la penetración de partículas secas. Eficacia de Filtrado bacteriano rango 93. Resistente a la penetración de alcoholes y/o sustancias de base alcohólicas. Bajo índice de inflamabilidad. Respirable. Confortable. Peso por metro cuadrado 50 gr.  Compuesto por: 5 toallas absorbentes, 5 camisolines Barrera ( Espalda: Lisa. Con retroespaldero. 4 pares tiras, 2 pares p/cruce cuello, otros a 44 cm borde escote, p/cruce cintura. Cuello: escote redondo, fileteado igual tela. Ubicación tirillas: Ajuste cuello: 2 pares e tiras p/cruce no menor 10 cm. Medida tiras: 20 cm largo c/u, ancho 1,5 cm. Sobre lado der, 1 en borde. otra a 10 cm cara int, sobre izq, 1 en borde, otra a 10 cm cara ext. Ajuste cintura: 2 pares tiras a 44 cm borde escote, 1 sobre borde espaldero der, otra en costura lateral cara int, otro par, 1 en borde espaldero izq, otra en delantero, a 10 cm costura lateral izq. Medida tiras: Largo: 45 cm (+/- 10%) c/u. Ancho: 3 cm (+/- 10%). Manga larga , soldada por ultrasonido, puño doble algodón 100% (RIBB), elastizado, 10 cm largo. Medidas mínimas: largo total 130 cm, ancho: 150 cm, largo manga: 75 cm, sisa profundidad mínima de 28 cm. Tarjeta transferencia de cintas p/ajuste),   2 campos quirúrgicos de 100x90 cm,   1 cobertor mesa quirúrgica  112x229cm  1 campo quirúrgico cefálico 241x150cm  1 campo quirúrgico podálico 180x175cm  1 cobertor mesa quirúrgica reforzado 112x229cm  Terminación: Presentación con doblado quirúrgico, doble envoltorio, ext. Pouch, herméticamente cerrado, control interno de esterilización, rotulado, Nº de lote,   Empresa, método, fecha y vencimiento de esterilización, profesional responsable  Las cintas de posicionamiento deberán ser hipoalergénicas (tipo 3m)  El pouc h deberá ser de 50 micrones o mas.  Modelo: De tela no tejida SMS grado mçedico tratado,material de polipropileno de tres capas ;25;Unidad;5157,9;ARS;128947,5
